metric_name,iteration,difficulty,duration_ns
TransactionValidation,772,2,97.639µs
TransactionValidation,773,2,96.731µs
TransactionValidation,774,2,95.194µs
TransactionValidation,775,2,112.026µs
TransactionValidation,776,2,100.222µs
TransactionValidation,777,2,99.175µs
TransactionValidation,778,2,122.293µs
TransactionValidation,779,2,97.918µs
TransactionValidation,780,2,113.981µs
TransactionValidation,781,2,96.8µs
TransactionValidation,782,2,97.848µs
TransactionValidation,783,2,96.172µs
TransactionValidation,784,2,96.87µs
TransactionValidation,785,2,116.845µs
TransactionValidation,786,2,98.058µs
TransactionValidation,787,2,96.66µs
TransactionValidation,788,2,96.312µs
TransactionValidation,789,2,98.756µs
TransactionValidation,790,2,96.242µs
TransactionValidation,791,2,99.804µs
TransactionValidation,792,2,98.197µs
TransactionValidation,793,2,95.613µs
TransactionValidation,794,2,96.801µs
TransactionValidation,795,2,95.892µs
TransactionValidation,796,2,135.981µs
TransactionValidation,797,2,99.105µs
TransactionValidation,798,2,96.102µs
TransactionValidation,799,2,117.194µs
TransactionValidation,800,2,156.235µs
TransactionValidation,801,2,106.997µs
TransactionValidation,802,2,156.305µs
TransactionValidation,803,2,159.308µs
TransactionValidation,804,2,171.81µs
TransactionValidation,805,2,143.035µs
TransactionValidation,806,2,104.413µs
TransactionValidation,807,2,97.918µs
TransactionValidation,808,2,96.8µs
TransactionValidation,809,2,98.336µs
TransactionValidation,810,2,95.823µs
TransactionValidation,811,2,94.565µs
TransactionValidation,812,2,94.425µs
TransactionValidation,813,2,100.572µs
TransactionValidation,814,2,98.686µs
TransactionValidation,815,2,97.709µs
TransactionValidation,816,2,95.892µs
TransactionValidation,817,2,95.892µs
TransactionValidation,818,2,99.385µs
TransactionValidation,819,2,96.381µs
TransactionValidation,820,2,97.639µs
TransactionValidation,821,2,96.311µs
TransactionValidation,822,2,96.311µs
TransactionValidation,823,2,114.47µs
TransactionValidation,824,2,96.801µs
TransactionValidation,825,2,96.591µs
TransactionValidation,826,2,97.639µs
TransactionValidation,827,2,96.661µs
TransactionValidation,828,2,99.454µs
TransactionValidation,829,2,98.826µs
TransactionValidation,830,2,100.502µs
TransactionValidation,831,2,97.149µs
TransactionValidation,832,2,97.568µs
TransactionValidation,833,2,95.683µs
TransactionValidation,834,2,97.29µs
TransactionValidation,835,2,98.267µs
TransactionValidation,836,2,99.245µs
TransactionValidation,837,2,96.242µs
TransactionValidation,838,2,98.127µs
TransactionValidation,839,2,113.003µs
TransactionValidation,840,2,97.848µs
TransactionValidation,841,2,96.312µs
TransactionValidation,842,2,96.311µs
TransactionValidation,843,2,98.547µs
TransactionValidation,844,2,113.004µs
TransactionValidation,845,2,97.219µs
TransactionValidation,846,2,96.311µs
TransactionValidation,847,2,97.988µs
TransactionValidation,848,2,96.8µs
TransactionValidation,849,2,116.286µs
TransactionValidation,850,2,97.22µs
TransactionValidation,851,2,97.359µs
TransactionValidation,852,2,96.311µs
TransactionValidation,853,2,99.245µs
TransactionValidation,854,2,96.312µs
TransactionValidation,855,2,97.08µs
TransactionValidation,856,2,99.175µs
TransactionValidation,857,2,101.201µs
TransactionValidation,858,2,101.13µs
TransactionValidation,859,2,96.87µs
TransactionValidation,860,2,99.594µs
TransactionValidation,861,2,97.29µs
TransactionValidation,862,2,96.87µs
TransactionValidation,863,2,100.223µs
TransactionValidation,864,2,95.893µs
TransactionValidation,865,2,115.867µs
TransactionValidation,866,2,117.892µs
TransactionValidation,867,2,111.258µs
TransactionValidation,868,2,164.058µs
TransactionValidation,869,2,172.369µs
TransactionValidation,870,2,160.565µs
TransactionValidation,871,2,117.893µs
TransactionValidation,872,2,164.477µs
TransactionValidation,873,2,101.13µs
TransactionValidation,874,2,97.848µs
TransactionValidation,875,2,97.359µs
TransactionValidation,876,2,96.801µs
TransactionValidation,877,2,137.657µs
TransactionValidation,878,2,113.423µs
TransactionValidation,879,2,97.988µs
TransactionValidation,880,2,113.632µs
TransactionValidation,881,2,121.594µs
TransactionValidation,882,2,97.848µs
TransactionValidation,883,2,95.962µs
TransactionValidation,884,2,96.451µs
TransactionValidation,885,2,98.058µs
TransactionValidation,886,2,97.708µs
TransactionValidation,887,2,113.003µs
TransactionValidation,888,2,98.267µs
TransactionValidation,889,2,95.822µs
TransactionValidation,890,2,97.988µs
TransactionValidation,891,2,96.87µs
TransactionValidation,892,2,113.074µs
TransactionValidation,893,2,96.381µs
TransactionValidation,894,2,95.822µs
TransactionValidation,895,2,96.381µs
TransactionValidation,896,2,96.382µs
TransactionValidation,897,2,100.223µs
TransactionValidation,898,2,97.918µs
TransactionValidation,899,2,97.359µs
TransactionValidation,900,2,96.381µs
TransactionValidation,901,2,98.476µs
TransactionValidation,902,2,97.917µs
TransactionValidation,903,2,98.267µs
TransactionValidation,904,2,95.893µs
TransactionValidation,905,2,97.709µs
TransactionValidation,906,2,94.914µs
TransactionValidation,907,2,444.611µs
TransactionValidation,908,2,251.918µs
TransactionValidation,909,2,255.201µs
TransactionValidation,910,2,175.721µs
TransactionValidation,911,2,171.041µs
TransactionValidation,912,2,143.454µs
TransactionValidation,913,2,301.436µs
TransactionValidation,914,2,225.169µs
TransactionValidation,915,2,278.528µs
TransactionValidation,916,2,271.334µs
TransactionValidation,917,2,206.242µs
TransactionValidation,918,2,223.982µs
TransactionValidation,919,2,267.353µs
TransactionValidation,920,2,237.391µs
TransactionValidation,921,2,219.931µs
TransactionValidation,922,2,242.699µs
TransactionValidation,923,2,222.794µs
TransactionValidation,924,2,241.093µs
TransactionValidation,925,2,220.909µs
TransactionValidation,926,2,215.042µs
TransactionValidation,927,2,235.017µs
TransactionValidation,928,2,219.023µs
TransactionValidation,929,2,246.471µs
TransactionValidation,930,2,236.902µs
TransactionValidation,931,2,241.861µs
TransactionValidation,932,2,252.407µs
TransactionValidation,933,2,243.468µs
TransactionValidation,934,2,245.143µs
TransactionValidation,935,2,235.645µs
TransactionValidation,936,2,213.994µs
TransactionValidation,937,2,248.217µs
TransactionValidation,938,2,297.525µs
TransactionValidation,939,2,227.684µs
TransactionValidation,940,2,250.941µs
TransactionValidation,941,2,242.559µs
TransactionValidation,942,2,363.874µs
TransactionValidation,943,2,233.48µs
TransactionValidation,944,2,242.141µs
TransactionValidation,945,2,233.76µs
TransactionValidation,946,2,256.179µs
TransactionValidation,947,2,225.657µs
TransactionValidation,948,2,269.728µs
TransactionValidation,949,2,265.747µs
TransactionValidation,950,2,346.134µs
TransactionValidation,951,2,220.909µs
TransactionValidation,952,2,236.623µs
TransactionValidation,953,2,232.433µs
TransactionValidation,954,2,224.261µs
TransactionValidation,955,2,213.436µs
TransactionValidation,956,2,262.954µs
TransactionValidation,957,2,243.817µs
TransactionValidation,958,2,367.646µs
TransactionValidation,959,2,244.166µs
TransactionValidation,960,2,259.042µs
TransactionValidation,961,2,194.23µs
TransactionValidation,962,2,212.528µs
TransactionValidation,963,2,247.379µs
TransactionValidation,964,2,229.359µs
TransactionValidation,965,2,185.779µs
TransactionValidation,966,2,400.261µs
TransactionValidation,967,2,286.28µs
TransactionValidation,968,2,266.724µs
TransactionValidation,969,2,267.563µs
TransactionValidation,970,2,251.849µs
TransactionValidation,971,2,284.115µs
TransactionValidation,972,2,246.75µs
TransactionValidation,973,2,442.446µs
TransactionValidation,974,2,301.995µs
TransactionValidation,975,2,341.315µs
TransactionValidation,976,2,306.465µs
TransactionValidation,977,2,264.281µs
TransactionValidation,978,2,262.744µs
TransactionValidation,979,2,366.249µs
TransactionValidation,980,2,261.906µs
TransactionValidation,981,2,226.147µs
TransactionValidation,982,2,268.401µs
TransactionValidation,983,2,214.972µs
TransactionValidation,984,2,226.636µs
TransactionValidation,985,2,231.734µs
TransactionValidation,986,2,261.347µs
TransactionValidation,987,2,370.579µs
TransactionValidation,988,2,227.054µs
TransactionValidation,989,2,215.252µs
TransactionValidation,990,2,212.179µs
TransactionValidation,991,2,228.102µs
TransactionValidation,992,2,218.045µs
TransactionValidation,993,2,193.461µs
TransactionValidation,994,2,216.23µs
TransactionValidation,995,2,225.239µs
TransactionValidation,996,2,233.759µs
TransactionValidation,997,2,206.73µs
TransactionValidation,998,2,207.429µs
TransactionValidation,999,2,242.14µs
TransactionValidation,1000,2,242.001µs
TransactionValidation,1001,2,263.443µs
TransactionValidation,1002,2,223.702µs
TransactionValidation,1003,2,277.829µs
TransactionValidation,1004,2,342.503µs
TransactionValidation,1005,2,170.413µs
TransactionValidation,1006,2,107.137µs
TransactionValidation,1007,2,102.039µs
TransactionValidation,1008,2,99.663µs
TransactionValidation,1009,2,100.083µs
TransactionValidation,1010,2,101.06µs
TransactionValidation,1011,2,148.343µs
TransactionValidation,1012,2,153.791µs
TransactionValidation,1013,2,185.01µs
TransactionValidation,1014,2,192.693µs
TransactionValidation,1015,2,277.551µs
TransactionValidation,1016,2,201.702µs
TransactionValidation,1017,2,149.67µs
TransactionValidation,1018,2,194.16µs
TransactionValidation,1019,2,155.816µs
TransactionValidation,1020,2,162.381µs
TransactionValidation,1021,2,153.023µs
TransactionValidation,1022,2,172.089µs
TransactionValidation,1023,2,239.067µs
TransactionValidation,1024,2,309.607µs
TransactionValidation,1025,2,181.937µs
TransactionValidation,1026,2,253.315µs
TransactionValidation,1027,2,171.95µs
TransactionValidation,1028,2,149.949µs
TransactionValidation,1029,2,103.156µs
TransactionValidation,1030,2,115.937µs
TransactionValidation,1031,2,97.778µs
TransactionValidation,1032,2,98.267µs
TransactionValidation,1033,2,95.892µs
TransactionValidation,1034,2,97.638µs
TransactionValidation,1035,2,138.356µs
TransactionValidation,1036,2,217.835µs
TransactionValidation,1037,2,349.208µs
TransactionValidation,1038,2,188.363µs
TransactionValidation,1039,2,290.541µs
TransactionValidation,1040,2,200.934µs
TransactionValidation,1041,2,218.813µs
TransactionValidation,1042,2,199.957µs
TransactionValidation,1043,2,138.007µs
TransactionValidation,1044,2,143.035µs
TransactionValidation,1045,2,171.252µs
TransactionValidation,1046,2,185.359µs
TransactionValidation,1047,2,192.693µs
TransactionValidation,1048,2,199.398µs
TransactionValidation,1049,2,201.912µs
TransactionValidation,1050,2,153.093µs
TransactionValidation,1051,2,175.093µs
TransactionValidation,1052,2,205.614µs
TransactionValidation,1053,2,100.991µs
TransactionValidation,1054,2,99.175µs
TransactionValidation,1055,2,101.619µs
TransactionValidation,1056,2,99.385µs
TransactionValidation,1057,2,100.711µs
TransactionValidation,1058,2,99.175µs
TransactionValidation,1059,2,194.509µs
TransactionValidation,1060,2,109.092µs
TransactionValidation,1061,2,101.48µs
TransactionValidation,1062,2,98.896µs
TransactionValidation,1063,2,108.743µs
TransactionValidation,1064,2,99.175µs
TransactionValidation,1065,2,99.454µs
TransactionValidation,1066,2,103.645µs
TransactionValidation,1067,2,96.661µs
TransactionValidation,1068,2,96.801µs
TransactionValidation,1069,2,97.778µs
TransactionValidation,1070,2,98.825µs
TransactionValidation,1071,2,96.311µs
TransactionValidation,1072,2,97.778µs
TransactionValidation,1073,2,97.987µs
TransactionValidation,1074,2,104.343µs
TransactionValidation,1075,2,101.549µs
TransactionValidation,1076,2,100.572µs
TransactionValidation,1077,2,101.968µs
TransactionValidation,1078,2,100.851µs
TransactionValidation,1079,2,113.841µs
TransactionValidation,1080,2,99.315µs
TransactionValidation,1081,2,99.175µs
TransactionValidation,1082,2,101.759µs
TransactionValidation,1083,2,104.972µs
TransactionValidation,1084,2,138.426µs
TransactionValidation,1085,2,107.696µs
TransactionValidation,1086,2,410.737µs
TransactionValidation,1087,2,99.524µs
TransactionValidation,1088,2,97.289µs
TransactionValidation,1089,2,97.848µs
TransactionValidation,1090,2,97.499µs
TransactionValidation,1091,2,98.336µs
TransactionValidation,1092,2,104.762µs
TransactionValidation,1093,2,98.267µs
TransactionValidation,1094,2,97.568µs
TransactionValidation,1095,2,96.87µs
TransactionValidation,1096,2,97.778µs
TransactionValidation,1097,2,112.165µs
TransactionValidation,1098,2,96.66µs
TransactionValidation,1099,2,97.15µs
TransactionValidation,1100,2,98.267µs
TransactionValidation,1101,2,97.708µs
TransactionValidation,1102,2,115.867µs
TransactionValidation,1103,2,126.133µs
TransactionValidation,1104,2,101.969µs
TransactionValidation,1105,2,98.128µs
TransactionValidation,1106,2,96.94µs
TransactionValidation,1107,2,121.175µs
TransactionValidation,1108,2,131.162µs
TransactionValidation,1109,2,124.877µs
TransactionValidation,1110,2,100.991µs
TransactionValidation,1111,2,103.086µs
TransactionValidation,1112,2,107.346µs
TransactionValidation,1113,2,105.53µs
TransactionValidation,1114,2,100.711µs
TransactionValidation,1115,2,98.966µs
TransactionValidation,1116,2,99.803µs
TransactionValidation,1117,2,100.921µs
TransactionValidation,1118,2,107.417µs
TransactionValidation,1119,2,99.106µs
TransactionValidation,1120,2,99.384µs
TransactionValidation,1121,2,104.274µs
TransactionValidation,1122,2,99.245µs
TransactionValidation,1123,2,100.292µs
TransactionValidation,1124,2,102.458µs
TransactionValidation,1125,2,101.27µs
TransactionValidation,1126,2,98.686µs
TransactionValidation,1127,2,101.061µs
TransactionValidation,1128,2,97.499µs
TransactionValidation,1129,2,105.67µs
TransactionValidation,1130,2,96.8µs
TransactionValidation,1131,2,99.594µs
TransactionValidation,1132,2,102.667µs
TransactionValidation,1133,2,97.568µs
TransactionValidation,1134,2,98.197µs
TransactionValidation,1135,2,98.547µs
TransactionValidation,1136,2,103.715µs
TransactionValidation,1137,2,133.537µs
TransactionValidation,1138,2,98.197µs
TransactionValidation,1139,2,104.693µs
TransactionValidation,1140,2,94.844µs
TransactionValidation,1141,2,98.337µs
TransactionValidation,1142,2,111.258µs
TransactionValidation,1143,2,98.337µs
TransactionValidation,1144,2,95.334µs
TransactionValidation,1145,2,110.769µs
TransactionValidation,1146,2,94.007µs
TransactionValidation,1147,2,95.473µs
TransactionValidation,1148,2,101.619µs
TransactionValidation,1149,2,98.826µs
TransactionValidation,1150,2,97.08µs
TransactionValidation,1151,2,94.705µs
TransactionValidation,1152,2,96.87µs
TransactionValidation,1153,2,94.845µs
TransactionValidation,1154,2,98.337µs
TransactionValidation,1155,2,98.547µs
TransactionValidation,1156,2,96.8µs
TransactionValidation,1157,2,100.013µs
TransactionValidation,1158,2,116.636µs
TransactionValidation,1159,2,101.549µs
TransactionValidation,1160,2,98.267µs
TransactionValidation,1161,2,96.87µs
TransactionValidation,1162,2,106.159µs
TransactionValidation,1163,2,135.423µs
TransactionValidation,1164,2,111.537µs
TransactionValidation,1165,2,117.822µs
TransactionValidation,1166,2,108.813µs
TransactionValidation,1167,2,116.147µs
TransactionValidation,1168,2,113.772µs
TransactionValidation,1169,2,116.845µs
TransactionValidation,1170,2,95.403µs
